,target
4319,0
229206,0
111674,0
306094,0
110114,0
288278,0
377539,0
231296,0
198450,0
200443,0
380638,0
377489,0
363916,0
30017,0
122730,0
49665,0
171099,0
286897,0
37560,0
28413,0
189344,0
96837,0
27471,0
51085,0
167542,0
377472,0
213480,0
33135,0
321968,0
286782,0
380368,0
268649,0
328544,0
118528,0
130282,0
330782,0
332465,0
114939,0
10162,0
126396,0
290049,0
227097,0
332060,0
384121,0
96269,0
59818,0
81362,0
230109,0
203757,0
65849,0
101055,0
13397,0
374198,0
124247,0
374893,0
68505,0
27125,0
14235,0
165798,0
235341,0
308784,0
180155,0
175650,0
246471,0
295619,0
323177,0
328402,0
180432,0
249854,0
354681,0
364236,0
163098,0
134004,0
353592,0
12491,0
257173,0
236770,0
81572,0
279951,0
136607,0
317130,0
255536,0
353605,0
294754,0
258951,0
312168,0
46369,0
195323,0
273625,0
6796,0
188875,0
159697,0
321956,0
369986,0
177166,0
196059,0
148941,0
339025,0
191834,0
85988,0
380642,0
56137,0
134411,0
92096,0
158053,0
139718,0
2577,0
179218,0
104088,0
32096,0
364675,0
101851,0
61105,0
6542,0
349870,0
80962,0
158810,0
106405,0
215986,0
185517,0
200846,0
264011,0
68135,0
89613,0
46207,0
178956,0
24560,0
92417,0
137817,0
100280,0
51340,0
324745,0
326381,0
313167,0
111813,0
365187,0
271727,0
16034,0
25234,0
345110,0
361929,0
356029,0
162750,0
244352,1
5357,0
19462,0
288208,0
14119,0
211526,0
379566,0
168782,0
275515,0
168698,0
43657,0
27576,0
182545,1
22022,0
314273,0
100717,0
312257,0
206351,0
29939,0
25038,0
127527,0
340530,0
337088,0
358458,0
387171,0
296977,0
111669,0
201352,0
235254,0
68137,0
207016,0
190568,0
337956,0
11647,0
354,0
23617,0
191268,0
328507,0
209876,0
88626,0
199513,0
34406,0
85004,0
126973,0
295307,0
392659,0
365733,0
88342,0
154731,0
29200,0
228480,0
365728,0
219551,0
183492,0
4377,0
285768,0
17556,0
323674,0
229703,0
372532,0
379168,0
290903,1
158757,0
119401,0
185815,0
225720,0
29194,0
241354,0
17047,0
313085,0
188993,0
141496,0
298011,0
31694,0
35962,0
1560,0
179745,0
180638,0
267657,0
228397,0
95392,0
335248,0
230136,0
227572,0
12025,0
347685,0
235762,0
139024,0
329492,0
355318,0
357380,0
268371,0
305044,0
72662,0
229097,0
341256,0
21762,0
183441,0
54376,0
252025,0
356826,0
139728,0
69106,0
95575,0
30833,0
46864,0
301536,0
111895,0
366819,0
140923,0
131318,0
228009,0
15404,0
80395,0
202889,0
177057,0
362995,0
16798,0
39410,0
258461,0
44042,0
8928,0
15690,0
159316,0
92481,0
5722,0
282911,0
33101,0
315422,0
381578,0
366609,1
285492,0
21754,0
935,0
289269,0
195556,0
42870,0
58507,0
227475,0
202900,0
173955,0
112086,0
74863,0
3652,0
389991,0
91893,0
368305,0
81890,0
75691,0
357954,0
240155,0
212604,0
159539,0
145548,0
77401,0
274357,0
126863,0
230301,0
305242,0
216928,0
80949,0
117247,0
59693,0
221486,0
302016,0
219778,0
139867,0
22352,0
85575,0
182006,0
321318,0
342026,0
141030,0
263101,0
263557,0
187849,0
202971,0
13365,0
295664,0
279303,0
255157,0
348573,0
99990,0
224078,0
29198,0
58398,0
60717,0
110563,0
31666,0
325570,0
40329,0
371069,0
211161,0
81866,0
359217,0
115792,0
213123,0
11444,0
390777,0
349874,0
146220,0
254598,0
214413,0
20127,0
326388,0
298754,0
200187,0
246952,0
67939,0
191693,0
151039,0
372434,0
145036,1
271676,0
367456,0
131801,0
9255,0
243211,0
170435,0
174649,0
326882,0
346970,0
124449,0
342427,0
119255,0
253667,0
362977,0
108264,0
389421,0
312626,0
218704,0
139433,0
174514,0
387225,0
226665,0
268182,0
36460,0
365543,0
1069,0
85636,0
268554,0
117683,0
217909,0
28939,0
45370,0
225435,0
227734,0
68033,0
346604,0
212476,0
262305,0
304533,0
114755,0
121716,0
262797,0
277925,0
361721,0
389120,0
222013,0
164478,0
313546,0
151301,0
97471,0
207217,0
148005,0
267807,0
209139,0
223529,0
34102,0
86302,0
139806,0
278366,0
223341,0
229427,0
46145,0
186857,0
235768,0
24115,0
40206,0
362690,0
358970,0
390060,0
359035,0
188620,1
280106,0
25465,0
117711,0
127314,0
338443,0
284080,0
95795,0
37563,0
270096,0
124647,0
238671,0
92341,0
268073,0
279318,0
273054,0
265830,0
58686,0
105057,0
207906,0
273758,0
293607,0
125872,0
1273,0
61636,0
96953,0
256233,0
248289,0
349779,0
219363,0
9702,0
133018,0
60132,0
289115,0
391992,0
205530,0
262257,0
192425,0
209419,0
271846,0
213004,0
284643,0
216145,0
158650,0
342342,0
368905,0
41400,0
111250,0
303562,0
364286,0
96218,0
237238,0
346245,0
392833,0
4413,0
287651,0
179724,0
113094,0
307953,0
144260,0
338904,0
307517,0
358206,0
347317,0
70525,0
163161,0
286962,0
328956,0
121791,0
250683,0
285776,0
376250,0
251861,0
311708,0
522,0
14347,0
331159,0
303709,0
391237,0
56986,0
59698,0
101334,0
362765,0
237898,0
217880,0
289442,0
338463,0
308018,0
332456,0
229715,0
375923,0
351118,0
236471,0
313950,0
236721,0
247177,0
378027,0
130684,0
7809,0
200338,1
52719,0
90526,0
235154,0
381159,0
147270,0
377451,0
103160,0
293900,0
159600,0
128448,1
86214,0
172771,0
70219,0
263709,0
5690,0
289819,0
323108,0
328166,0
248859,0
237178,0
73708,0
222974,0
101415,0
40533,0
12334,0
285064,0
384485,0
336373,0
373875,0
42539,0
141911,0
247221,0
88075,0
62793,0
122579,0
283111,0
140009,0
304790,0
165740,0
118470,0
340303,0
9583,0
314330,0
283965,0
218263,0
301609,0
126751,0
287036,0
156295,0
20333,0
384137,0
254325,0
110766,0
317162,0
305109,0
52054,0
38752,0
216341,0
69639,0
230929,0
40192,0
132936,0
204413,0
305710,0
288983,0
37287,0
370418,0
193211,0
167600,0
205044,0
292324,0
351304,0
340493,0
297990,0
88593,0
154,0
219692,0
181488,0
163719,0
8090,0
326403,0
161726,0
374217,0
57588,0
205439,0
40806,0
194400,0
316713,0
138788,0
311363,0
111775,0
353148,0
220475,0
199162,0
64306,0
237904,0
377610,0
262569,0
259549,0
13985,0
84405,0
391041,0
251672,0
81271,0
264962,0
43640,0
43338,0
174556,0
366030,0
276526,0
262452,0
104467,0
280847,0
198954,0
174496,0
374508,0
113178,0
32698,0
136121,0
189043,0
206138,0
241994,0
167228,0
136456,0
281042,0
292479,0
83168,0
95110,0
227851,0
35845,0
121440,0
212670,0
380443,0
190870,0
228709,1
157204,0
212267,0
353719,0
263146,0
358993,0
172454,0
106865,0
367935,0
136916,0
166882,0
17774,0
26235,0
74896,0
376101,0
366193,0
389391,0
259305,0
32994,0
368811,0
308812,0
288159,0
318884,0
277193,0
206033,0
279485,0
249563,0
352208,0
113853,0
189058,0
20228,0
267072,0
107315,0
296562,0
290242,0
357536,0
221945,0
196259,0
200949,0
185664,0
194629,0
228566,0
250414,0
245347,0
72586,0
281099,0
155658,0
364746,0
22514,0
223915,0
221773,0
360173,0
153275,0
166328,0
26997,0
73574,0
151113,0
156207,0
13446,0
271502,0
214219,0
356069,0
178867,0
76043,0
261284,0
300801,0
353555,0
309422,0
156772,0
315819,0
241944,0
232112,0
360724,0
124594,0
24230,0
280611,0
111333,0
3180,0
301787,0
228286,0
23424,0
359884,0
389217,0
147544,0
371622,0
123863,0
20426,0
219741,0
78324,0
294182,0
87992,0
203156,0
247337,0
278900,0
157981,0
70989,0
373537,0
85457,0
131610,0
292982,0
8444,0
74110,0
304527,0
61585,0
372422,0
388240,0
41402,0
370666,0
257926,0
220638,0
14670,0
292510,0
239473,0
165256,0
289313,0
114207,0
107002,0
50374,0
161664,0
141875,0
151726,0
92831,0
49920,0
113922,0
267282,0
99045,0
337156,0
215078,0
336540,0
4810,0
277309,0
184832,0
25217,0
21280,0
33337,0
391318,0
316443,0
68753,0
172873,0
255508,0
282578,0
163353,0
386407,0
46106,0
364056,0
101151,0
106727,0
113672,0
91182,0
257062,0
253319,0
33297,0
240386,0
155543,0
332757,0
116934,0
297649,0
122396,0
84618,0
196745,0
315470,0
46983,0
52121,0
13390,0
289772,0
338710,0
334748,0
168093,0
286019,0
74563,0
363820,0
147777,0
24467,0
355190,0
318018,0
283945,0
99596,0
97432,0
300249,0
70749,0
109824,0
137663,0
5047,0
41631,0
125525,0
180173,0
257323,0
182267,0
61815,0
86920,0
105451,0
253534,0
177975,0
355839,0
311689,0
175102,0
392257,0
138901,0
105263,0
187947,0
101317,0
23154,0
153035,0
370139,0
114365,0
321737,0
72683,0
104113,0
58113,0
83071,0
88274,0
114340,0
267178,0
53259,0
101140,0
238271,0
81067,0
233552,0
102837,0
352569,0
365700,0
389509,0
368413,0
366135,0
75692,0
318087,0
264279,1
216350,0
217192,0
248125,0
191632,0
238229,0
44470,0
374887,0
268284,1
366136,0
92650,0
123394,0
58568,0
60697,0
364931,0
57628,0
384372,0
42568,0
4013,0
341892,0
182194,0
205302,0
20249,0
291211,0
131726,0
133841,0
337382,0
193282,0
144059,0
257540,0
177734,0
33128,0
291261,0
320313,0
27633,0
141567,0
308946,0
140846,0
107332,0
187628,0
263470,0
305594,0
20629,0
10613,0
275419,0
304846,0
263344,0
320521,0
78952,0
371728,0
383171,0
390132,0
190248,0
83616,0
216035,0
331826,0
208101,0
105002,0
77284,0
183499,0
77826,0
87980,0
359175,0
374208,0
75722,0
248640,0
76520,0
280094,0
222230,0
134704,0
196562,1
352333,0
316689,0
318828,0
384845,0
152031,1
9970,0
152572,0
306132,0
160079,0
104183,0
270154,0
113454,0
152609,0
356348,0
3600,0
108084,0
316101,0
375263,0
392420,0
160082,0
107497,0
44729,0
387304,0
363587,0
206063,0
230364,0
330716,0
186425,0
292525,0
118023,0
160249,0
160480,0
176998,0
239627,0
212441,0
76902,0
122038,0
196970,0
52580,0
358668,0
265707,0
329963,0
13246,0
173062,0
341125,0
49975,0
350157,0
216041,0
337927,0
264790,0
169372,0
26478,0
326175,0
69681,0
343867,0
307183,0
307472,0
379510,1
324500,1
108352,0
98830,0
178986,0
36174,0
270718,0
69954,0
114226,0
356862,0
225571,0
282934,0
102574,0
23630,0
319952,0
127872,0
52811,0
305834,0
213,0
252401,0
149233,0
42012,0
23511,0
144126,0
219838,0
212508,0
231817,0
392532,0
281101,0
288919,0
38126,0
335083,0
58849,0
355785,0
128883,0
364789,0
225726,0
115930,0
382453,0
109371,0
71384,0
243094,0
139634,0
254934,0
232838,0
59832,0
135965,0
196925,0
136716,0
211776,0
141046,0
275430,0
284338,0
232782,0
176481,0
45678,0
2316,0
253071,0
332575,0
19836,0
389852,0
178671,0
213260,0
106725,0
328280,0
150292,0
153189,0
218612,0
342660,0
314642,0
31288,0
126161,0
188775,0
377896,0
102360,0
362691,0
352139,0
52495,0
321261,0
116583,0
162676,0
191939,0
98150,0
53239,0
65153,0
127734,0
31688,0
248580,0
231716,0
282920,0
67585,0
328638,0
119363,0
294803,0
167711,0
376051,0
346102,0
278579,0
246344,0
31165,0
74119,0
106656,0
356444,0
242751,0
56738,0
98787,0
15425,0
373870,0
37825,0
11968,0
373837,0
69576,0
179642,0
88901,0
29767,0
184232,0
219689,0
351621,0
359545,0
205828,0
145450,0
226545,0
18600,0
88831,0
161153,0
124316,0
18545,0
278045,0
145159,0
82843,0
43695,0
159128,0
295149,0
81919,0
343285,0
20703,0
322092,0
59518,0
235117,0
100037,0
237229,0
333540,0
160857,0
319623,0
4347,0
195042,0
382828,0
134835,0
319871,0
63655,0
258030,0
196752,0
95064,0
305790,0
227859,0
295845,0
221744,0
353325,0
268839,0
36151,0
27308,0
288217,0
42631,0
187514,0
3926,0
111487,0
392852,0
295112,0
68688,0
293737,0
210969,0
327319,0
211971,0
99770,0
315592,0
300152,0
293908,0
361043,0
102956,0
56482,0
172208,0
97144,0
323372,0
80356,0
114195,0
101511,0
327391,0
150230,0
57944,0
61508,0
241719,0
68192,0
209721,0
167162,0
127597,0
42145,0
61200,0
22213,0
90125,0
149816,0
10460,0
371126,0
157093,0
32303,0
82263,0
146795,0
137334,0
173191,0
47941,0
139888,0
153043,0
224599,0
372772,0
210694,0
13256,0
383911,0
237687,0
133844,0
360126,0
231692,0
275186,0
232633,0
262782,0
253999,0
129445,0
195802,0
8857,0
218322,0
42707,0
274342,0
387198,0
37617,0
92056,0
119432,0
11976,0
55655,0
18075,0
111657,0
111912,0
20133,0
55077,0
212498,0
142774,0
53184,0
131792,0
164548,0
153442,0
233539,0
47189,0
108296,0
306318,0
247261,0
299283,0
346761,0
276836,0
86763,0
346478,0
110581,0
11950,0
165984,0
217760,0
19173,0
45881,0
284905,0
370073,0
3982,0
49270,0
58027,0
274268,0
24457,0
72365,0
28487,0
10117,1
303644,0
123910,0
134567,0
2648,0
310866,0
169321,0
195969,0
241424,0
244433,1
38503,0
370390,0
6150,0
246357,0
374680,0
18440,0
90814,0
343384,0
35584,0
388009,0
39348,0
165961,0
236794,0
334125,0
123544,0
199239,0
266844,0
381239,0
239736,0
145211,0
195247,0
278734,0
330399,0
254648,0
139971,0
65926,0
7450,0
107204,0
15046,0
186020,0
184048,0
83317,0
259642,0
255071,0
310529,0
315214,0
352407,0
379823,0
272753,0
374155,0
33298,0
66014,0
240833,0
111708,0
76554,0
246529,0
17852,0
241977,0
196444,0
162390,0
293894,0
346347,0
69001,0
243986,0
42078,0
298237,0
87101,0
155122,0
346337,0
170357,0
107504,0
237876,1
143010,0
181030,0
26913,0
121177,0
263037,0
304382,0
331798,0
130263,0
262953,0
272450,0
158520,0
149483,0
1236,0
145479,0
177873,0
30355,0
80428,0
180896,0
236158,0
111447,0
36103,0
67859,0
125377,0
166592,0
40070,0
246848,0
207976,0
249606,0
11695,0
215452,0
73984,0
34623,0
366230,0
322456,0
206606,0
79792,0
70862,0
17607,0
68394,1
308243,0
362344,0
173624,0
186978,0
134661,0
52359,0
332735,0
275873,0
111846,0
374940,0
384446,0
269515,0
170546,0
293438,0
300721,0
116667,0
141673,0
57264,0
75986,0
375297,0
217759,0
50425,0
364229,0
243359,0
146263,0
303343,0
311567,0
245943,0
13759,0
55233,0
238468,0
355673,0
341778,0
232494,0
264077,0
349544,0
260087,0
138741,0
94661,0
312045,0
291472,0
173718,0
336709,0
204888,1
289434,0
222273,0
16139,0
92412,0
125108,0
37469,0
286169,0
32901,0
158330,0
269633,0
160695,0
232293,0
59384,0
364399,0
222919,0
386514,0
15654,0
132460,0
30102,0
308028,0
69123,0
75557,0
280349,0
146497,0
236228,0
294139,0
276927,0
300839,0
139302,0
115559,0
317554,0
262581,0
17665,0
308763,0
332807,0
272082,0
149554,0
286913,0
289652,0
383906,0
150542,0
297192,0
315187,0
165695,0
245560,1
223857,0
384665,0
175719,0
42108,0
61538,0
184276,0
357574,0
390966,0
207588,0
381317,0
158152,0
186003,0
302745,0
102362,0
121012,0
344619,0
55729,0
269497,0
5810,0
147220,0
137140,0
173449,0
346086,0
24854,0
321011,0
256544,0
232139,0
29884,0
9048,0
287091,0
346243,0
381183,0
7075,0
292526,0
373385,0
295764,0
123285,0
89468,0
283047,0
76732,0
2372,0
371419,0
83342,0
209418,0
372332,0
267365,0
18539,0
284436,0
286776,0
366837,0
66062,0
94541,0
41407,0
311085,0
324226,0
119248,0
149654,0
336551,0
367564,0
36263,0
212194,0
52796,0
295432,0
190403,0
231173,0
164763,0
21481,0
42464,0
194547,0
197102,0
337530,0
270703,0
58828,0
324478,1
82239,0
234904,0
315462,0
249043,1
254611,0
254101,0
342210,0
35899,0
306182,0
187871,0
298675,0
76635,0
244985,0
303094,0
166706,0
122165,0
382,0
150615,0
36378,0
211675,0
392394,0
288951,0
114121,0
327450,0
260402,0
101753,0
18486,0
76143,0
132230,0
200652,0
59368,0
197446,0
113687,0
339182,0
388147,0
243618,0
122621,0
125059,0
116163,0
182182,0
375813,0
171132,0
348768,0
5302,0
392063,0
264412,0
181241,0
270634,0
178724,0
300260,0
206791,0
236244,0
177305,0
351210,0
136041,0
246692,0
22105,0
273483,0
24677,0
292763,0
374355,0
362857,0
55630,0
164229,0
22901,0
364390,0
218278,0
41356,0
98145,0
263492,0
11688,0
28154,0
349359,0
266809,0
253952,0
5344,0
122028,0
75490,0
219106,0
178440,0
291572,0
268229,0
211722,0
377192,0
128319,0
263082,0
245818,0
118484,0
20288,0
66091,0
215949,0
310760,0
324882,0
382778,0
273227,0
113571,0
264443,0
260144,0
151459,0
218268,0
352521,0
34521,0
150591,0
64188,0
285813,0
391974,0
117140,0
314951,0
143978,0
163239,0
35462,0
249893,0
91198,0
274842,0
104316,0
82179,0
387481,0
285120,0
277905,0
259825,0
305993,0
391414,0
36382,0
80407,0
348385,0
305141,0
93791,0
187671,0
195940,0
344879,0
51909,0
142426,0
97597,0
32711,0
312481,0
235483,0
288542,0
378276,0
318320,0
211447,0
64920,0
87652,0
197188,0
200390,0
36523,0
36154,0
108940,0
345276,0
245488,0
172065,0
19457,0
293305,0
7999,0
274263,0
50644,0
127794,0
8283,0
115475,0
159685,0
271476,0
121069,0
335810,0
137902,0
291692,0
188971,0
184333,0
197758,0
266220,0
360193,0
241043,0
22495,0
116556,0
251014,0
152384,0
317817,0
173485,0
215551,0
382374,0
74393,0
113366,0
755,0
249737,0
327045,0
149059,0
253134,0
253094,0
71565,0
369931,0
140219,0
269233,0
210268,0
173451,0
82751,0
321629,0
361890,0
323770,0
263967,0
213985,0
67408,0
268017,0
321414,0
230836,0
326737,0
366035,0
184698,0
372137,0
77205,0
177572,0
108360,0
277483,0
182570,0
12610,0
125492,0
90660,0
21599,0
245924,0
377796,0
67338,0
103709,0
130866,0
71911,0
147031,0
124902,0
230781,0
294126,0
247728,0
179213,0
96119,0
38678,0
264074,0
391079,0
37757,0
55345,0
257600,0
316245,0
130124,0
223659,0
125269,0
13867,0
328486,0
148971,0
283897,0
392183,0
208759,0
388495,0
5406,0
114269,0
111511,0
325856,0
378426,0
221634,0
19022,0
90866,0
129368,0
349809,0
358854,0
125154,0
209829,0
127263,0
59667,0
306266,0
340206,0
342396,0
228024,0
126646,0
59762,0
246524,0
85627,0
154362,0
253442,0
132854,0
376735,0
